postal_code,Population,Median Age,Household Income,Per Capita Income,Number of Males,Number of Females
11357,40872.0,43.9,71978.0,34218.0,19078.0,21794.0
11358,38317.0,41.9,65722.0,30403.0,18753.0,19564.0
11359,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
11360,19865.0,48.2,76183.0,42810.0,9559.0,10306.0
11361,30597.0,40.3,75335.0,32438.0,14510.0,16087.0
11362,17865.0,45.0,82332.0,38441.0,8626.0,9239.0
11363,7354.0,43.1,90799.0,44661.0,3828.0,3526.0
11364,34751.0,42.9,72909.0,33820.0,16762.0,17989.0
11365,41924.0,41.7,55492.0,26786.0,19458.0,22466.0
11366,13499.0,41.4,71350.0,30027.0,6591.0,6908.0
11367,41022.0,34.9,56608.0,26475.0,19884.0,21138.0
11368,107962.0,31.5,45964.0,16191.0,58332.0,49630.0
11369,40761.0,33.5,53617.0,20000.0,20863.0,19898.0
11370,37244.0,34.9,52500.0,17873.0,22374.0,14870.0
11371,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
11372,63320.0,38.2,48683.0,24955.0,31734.0,31586.0
11373,99159.0,36.2,47667.0,21084.0,50558.0,48601.0
11374,42297.0,40.6,52532.0,34268.0,20358.0,21939.0
11375,69757.0,42.1,72000.0,44278.0,32444.0,37313.0
11377,86316.0,35.8,49886.0,24058.0,43070.0,43246.0
11378,32268.0,38.9,57474.0,28290.0,15626.0,16642.0
11379,35822.0,43.4,69843.0,33111.0,17248.0,18574.0
11385,99379.0,35.0,50799.0,23272.0,49011.0,50368.0
11411,18722.0,44.3,83099.0,32156.0,8610.0,10112.0
11412,37176.0,39.1,70672.0,25315.0,16560.0,20616.0
11413,40385.0,39.0,78667.0,28502.0,18168.0,22217.0
11414,28094.0,45.1,66790.0,34143.0,12911.0,15183.0
11415,19145.0,36.9,63549.0,35653.0,8974.0,10171.0
11416,25950.0,33.4,56724.0,20726.0,12967.0,12983.0
11417,31004.0,35.8,62086.0,24299.0,14987.0,16017.0
11418,36828.0,34.1,60691.0,22641.0,18104.0,18724.0
11419,49193.0,36.4,56735.0,19296.0,24234.0,24959.0
11420,48449.0,36.5,59832.0,22841.0,23009.0,25440.0
11421,42588.0,34.2,60897.0,23016.0,20985.0,21603.0
11422,33280.0,35.0,84824.0,29440.0,14712.0,18568.0
11423,31625.0,39.8,60892.0,26690.0,14939.0,16686.0
11424,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
11425,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
11426,19575.0,39.8,82301.0,31501.0,9524.0,10051.0
11427,24877.0,39.9,70108.0,28716.0,11691.0,13186.0
11428,20307.0,39.4,69330.0,24002.0,9877.0,10430.0
11429,28311.0,39.9,68890.0,24113.0,13544.0,14767.0
11430,140.0,42.2,-666666666.0,8092.0,120.0,20.0
11432,61687.0,36.0,50450.0,21897.0,29649.0,32038.0
11433,32821.0,32.4,42887.0,19142.0,14485.0,18336.0
11434,62809.0,36.4,59229.0,24121.0,27959.0,34850.0
11435,53542.0,35.5,53041.0,23252.0,26654.0,26888.0
11436,17636.0,36.6,62114.0,23264.0,8564.0,9072.0
11451,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
11501,18991.0,41.9,79013.0,38353.0,9356.0,9635.0
11507,6998.0,45.8,90833.0,42388.0,3382.0,3616.0
11509,2022.0,54.5,109375.0,82173.0,1003.0,1019.0
11510,32553.0,40.0,98798.0,36706.0,15799.0,16754.0
11514,5273.0,40.7,84651.0,33656.0,2569.0,2704.0
11516,7477.0,34.3,85985.0,34619.0,3793.0,3684.0
11518,10243.0,44.9,92866.0,42671.0,5099.0,5144.0
11520,43472.0,38.2,67723.0,28368.0,20669.0,22803.0
11530,28019.0,42.7,135370.0,62403.0,13256.0,14763.0
11542,27585.0,39.4,67914.0,35789.0,13941.0,13644.0
11545,13005.0,44.9,146083.0,75955.0,6501.0,6504.0
11547,718.0,42.5,97212.0,37577.0,254.0,464.0
11548,2338.0,21.2,98375.0,22515.0,972.0,1366.0
11549,2429.0,20.5,-666666666.0,3857.0,885.0,1544.0
11550,56773.0,32.6,53669.0,22040.0,27432.0,29341.0
11552,22565.0,41.3,98798.0,36788.0,11157.0,11408.0
11553,26231.0,34.1,75008.0,21964.0,12395.0,13836.0
11554,37687.0,43.1,92311.0,35976.0,18674.0,19013.0
11556,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
11557,7538.0,46.4,115516.0,54248.0,3776.0,3762.0
11558,8688.0,44.1,77056.0,34006.0,4201.0,4487.0
11559,8188.0,37.3,112862.0,49849.0,3992.0,4196.0
11560,6534.0,45.6,99278.0,65519.0,3233.0,3301.0
11561,37894.0,43.6,91984.0,47434.0,17995.0,19899.0
11563,23177.0,43.1,90896.0,37739.0,10876.0,12301.0
11565,8752.0,43.7,117500.0,46289.0,4143.0,4609.0
11566,33582.0,43.9,126532.0,50721.0,16463.0,17119.0
11568,4000.0,23.5,192500.0,68298.0,2012.0,1988.0
11569,1309.0,48.5,108664.0,74832.0,610.0,699.0
11570,27235.0,43.3,104503.0,52028.0,13026.0,14209.0
11572,28627.0,44.5,96563.0,41601.0,13847.0,14780.0
11575,16200.0,33.2,66922.0,22523.0,7614.0,8586.0
11576,12524.0,45.6,150161.0,83914.0,6186.0,6338.0
11577,12541.0,43.0,112552.0,53852.0,6050.0,6491.0
11579,5369.0,43.3,100250.0,49784.0,2712.0,2657.0
11580,41129.0,39.4,88771.0,32343.0,20092.0,21037.0
11581,21134.0,38.3,98113.0,36633.0,10600.0,10534.0
11590,45656.0,37.3,87894.0,33663.0,21891.0,23765.0
11596,10582.0,44.0,112596.0,48064.0,5204.0,5378.0
11598,13167.0,40.0,140917.0,55430.0,6644.0,6523.0
11691,61091.0,31.2,39409.0,18796.0,28055.0,33036.0
11692,17674.0,35.4,43354.0,21603.0,8238.0,9436.0
11693,11335.0,39.1,50570.0,25149.0,5227.0,6108.0
11694,21725.0,43.7,76944.0,36601.0,10672.0,11053.0
11697,4223.0,50.3,87636.0,41282.0,2105.0,2118.0
11701,27536.0,40.0,69733.0,28280.0,12715.0,14821.0
11702,14706.0,41.8,94558.0,45048.0,7234.0,7472.0
11703,15954.0,40.6,90872.0,35405.0,8105.0,7849.0
11704,40617.0,39.9,80377.0,31732.0,19286.0,21331.0
11705,7726.0,42.6,88958.0,41602.0,3654.0,4072.0
11706,65821.0,34.6,75775.0,27716.0,32721.0,33100.0
11709,6701.0,46.0,98362.0,42827.0,3058.0,3643.0
11710,35345.0,41.5,103686.0,40691.0,17469.0,17876.0
11713,9328.0,38.5,75183.0,34903.0,4117.0,5211.0
11714,23799.0,43.1,87327.0,36494.0,11201.0,12598.0
11715,4441.0,44.2,102841.0,42945.0,2039.0,2402.0
11716,11336.0,40.7,90362.0,34884.0,5513.0,5823.0
11717,57375.0,32.8,69405.0,20945.0,29190.0,28185.0
11718,3105.0,43.3,115909.0,53063.0,1620.0,1485.0
11719,3290.0,46.5,82875.0,38483.0,1472.0,1818.0
11720,29931.0,38.9,94658.0,33263.0,15321.0,14610.0
11721,6369.0,42.7,94929.0,47609.0,2771.0,3598.0
11722,38241.0,33.1,67023.0,21935.0,19235.0,19006.0
11724,2846.0,45.6,139971.0,72232.0,1522.0,1324.0
11725,28602.0,44.1,112024.0,42957.0,13941.0,14661.0
11726,20233.0,36.8,73164.0,26129.0,9764.0,10469.0
11727,29056.0,38.3,76333.0,34440.0,14140.0,14916.0
11729,27562.0,40.8,80279.0,33005.0,12858.0,14704.0
11730,13921.0,40.6,105000.0,40389.0,6360.0,7561.0
11731,29173.0,42.5,106154.0,42765.0,15023.0,14150.0
11732,3469.0,47.1,96989.0,56681.0,1518.0,1951.0
11733,17788.0,44.4,141233.0,58268.0,8966.0,8822.0
11735,32502.0,42.1,91196.0,36277.0,15619.0,16883.0
11738,18131.0,37.0,91875.0,32349.0,9700.0,8431.0
11739,1467.0,43.6,129620.0,55544.0,858.0,609.0
11740,9459.0,43.5,94474.0,45432.0,4480.0,4979.0
11741,27688.0,41.1,94527.0,36527.0,13179.0,14509.0
11742,13404.0,37.5,86346.0,35247.0,6798.0,6606.0
11743,43611.0,43.4,118222.0,56998.0,21389.0,22222.0
11746,67412.0,39.4,97796.0,40980.0,33548.0,33864.0
11747,20214.0,45.6,112699.0,58495.0,9593.0,10621.0
11749,3431.0,42.1,90699.0,31753.0,1655.0,1776.0
11751,14293.0,42.8,95515.0,43349.0,7141.0,7152.0
11752,9367.0,42.4,94574.0,34049.0,4714.0,4653.0
11753,11748.0,44.6,153438.0,71943.0,5703.0,6045.0
11754,19110.0,43.4,98226.0,40573.0,9554.0,9556.0
11755,12222.0,38.6,94167.0,35631.0,6118.0,6104.0
11756,42817.0,41.0,99588.0,36398.0,20806.0,22011.0
11757,45565.0,40.5,82383.0,32624.0,21938.0,23627.0
11758,55009.0,43.1,104986.0,42037.0,26837.0,28172.0
11762,22431.0,43.2,112198.0,41152.0,10753.0,11678.0
11763,29495.0,37.3,88772.0,31177.0,13940.0,15555.0
11764,12846.0,39.0,113630.0,44455.0,6137.0,6709.0
11765,654.0,49.7,165125.0,144524.0,325.0,329.0
11766,11887.0,45.0,104110.0,45892.0,5806.0,6081.0
11767,15341.0,40.5,109204.0,39017.0,7279.0,8062.0
11768,21735.0,45.9,120309.0,57907.0,10876.0,10859.0
11769,8592.0,45.1,92188.0,43475.0,4127.0,4465.0
11770,199.0,31.7,88750.0,35043.0,75.0,124.0
11771,8981.0,45.9,106120.0,72631.0,4254.0,4727.0
11772,45265.0,38.1,68230.0,29303.0,22334.0,22931.0
11776,25969.0,37.5,84733.0,34380.0,12643.0,13326.0
11777,9351.0,43.3,109696.0,50801.0,4490.0,4861.0
11778,12605.0,37.5,85893.0,32989.0,6161.0,6444.0
11779,39094.0,39.9,87081.0,33356.0,19686.0,19408.0
11780,14676.0,45.5,109091.0,49768.0,7029.0,7647.0
11782,15132.0,43.3,108594.0,45599.0,7060.0,8072.0
11783,21145.0,41.9,104523.0,40545.0,10294.0,10851.0
11784,26158.0,36.5,88104.0,29637.0,12745.0,13413.0
11786,6378.0,42.2,130800.0,45690.0,3207.0,3171.0
11787,36606.0,42.8,107477.0,43115.0,18070.0,18536.0
11788,16598.0,42.4,104888.0,41344.0,8290.0,8308.0
11789,7935.0,34.7,79764.0,33497.0,3926.0,4009.0
11790,18073.0,28.8,138036.0,42970.0,9154.0,8919.0
11791,25639.0,41.4,139565.0,61647.0,12525.0,13114.0
11792,9303.0,39.9,119137.0,43051.0,4629.0,4674.0
11793,32348.0,43.6,113277.0,43932.0,15751.0,16597.0
11794,3080.0,20.3,-666666666.0,4039.0,1640.0,1440.0
11795,25821.0,42.2,104923.0,39226.0,12392.0,13429.0
11796,3939.0,44.3,96071.0,36973.0,1889.0,2050.0
11797,8796.0,50.7,150920.0,77352.0,4294.0,4502.0
11798,14920.0,33.0,65000.0,22291.0,6736.0,8184.0
11801,39653.0,42.3,91718.0,37152.0,19349.0,20304.0
11803,28448.0,44.5,120955.0,48881.0,13681.0,14767.0
11804,4921.0,42.5,115370.0,42961.0,2514.0,2407.0
11901,29579.0,39.1,51350.0,24822.0,16108.0,13471.0
11930,1201.0,56.5,76326.0,55289.0,645.0,556.0
11931,51.0,51.7,-666666666.0,71402.0,18.0,33.0
11932,933.0,56.3,67083.0,61549.0,480.0,453.0
11933,6391.0,47.8,64593.0,39323.0,3179.0,3212.0
11934,7425.0,38.8,93929.0,34051.0,3617.0,3808.0
11935,3271.0,51.6,91298.0,45369.0,1575.0,1696.0
11937,15794.0,45.8,81057.0,47654.0,8233.0,7561.0
11939,1012.0,58.6,66583.0,43634.0,496.0,516.0
11940,5019.0,44.1,92200.0,42441.0,2552.0,2467.0
11941,1799.0,49.8,58487.0,43042.0,854.0,945.0
11942,4501.0,44.4,87044.0,42506.0,2233.0,2268.0
11944,4277.0,47.4,54394.0,37215.0,2043.0,2234.0
11946,13297.0,42.3,72023.0,34415.0,6862.0,6435.0
11947,114.0,61.5,24300.0,41232.0,28.0,86.0
11948,1164.0,49.1,113036.0,52530.0,535.0,629.0
11949,14241.0,39.1,104785.0,40449.0,7335.0,6906.0
11950,17712.0,35.1,68338.0,24206.0,8972.0,8740.0
11951,14048.0,35.5,65534.0,24396.0,6766.0,7282.0
11952,4659.0,48.0,86286.0,41164.0,2158.0,2501.0
11953,12302.0,43.0,69690.0,32896.0,5864.0,6438.0
11954,3471.0,51.3,68528.0,47893.0,1692.0,1779.0
11955,2789.0,52.3,63766.0,38413.0,1311.0,1478.0
11956,329.0,62.4,67188.0,49479.0,146.0,183.0
11957,714.0,59.4,82895.0,50624.0,365.0,349.0
11958,262.0,61.3,83000.0,107619.0,111.0,151.0
11959,766.0,61.0,96667.0,61205.0,343.0,423.0
11960,878.0,52.5,100923.0,52550.0,439.0,439.0
11961,11906.0,49.3,54312.0,33261.0,5652.0,6254.0
11962,469.0,49.2,106250.0,64088.0,261.0,208.0
11963,6602.0,50.7,85583.0,62783.0,3265.0,3337.0
11964,1846.0,50.9,76133.0,49400.0,867.0,979.0
11965,631.0,50.2,92100.0,51371.0,284.0,347.0
11967,26488.0,35.7,82557.0,27462.0,12880.0,13608.0
11968,11245.0,45.9,84715.0,57186.0,5594.0,5651.0
11970,505.0,54.5,108558.0,67227.0,166.0,339.0
11971,6317.0,53.3,90294.0,45709.0,3180.0,3137.0
11972,1112.0,40.4,94375.0,42116.0,579.0,533.0
11973,33.0,21.0,-666666666.0,894.0,7.0,26.0
11975,359.0,57.9,71250.0,53086.0,199.0,160.0
11976,1934.0,55.4,160536.0,87122.0,995.0,939.0
11977,2271.0,55.3,96648.0,52286.0,1069.0,1202.0
11978,3233.0,51.4,80066.0,50971.0,1481.0,1752.0
11980,4756.0,40.9,84972.0,30898.0,2703.0,2053.0
12007,97.0,39.0,80000.0,23297.0,65.0,32.0
12008,485.0,42.8,58375.0,29941.0,284.0,201.0
12009,7327.0,44.2,80750.0,39330.0,3568.0,3759.0
12010,28802.0,41.7,44256.0,25059.0,13873.0,14929.0
12015,2804.0,44.4,61164.0,27581.0,1359.0,1445.0
12017,310.0,39.2,67917.0,26488.0,134.0,176.0
12018,7608.0,44.2,80126.0,37799.0,3677.0,3931.0
12019,14841.0,43.5,90897.0,38870.0,7336.0,7505.0
12020,31403.0,39.8,68252.0,33396.0,15376.0,16027.0
12022,1002.0,41.8,68438.0,29380.0,471.0,531.0
12023,2071.0,48.2,56250.0,30223.0,1090.0,981.0
12024,102.0,42.4,-666666666.0,14257.0,28.0,74.0
12025,5464.0,43.2,56938.0,29044.0,2737.0,2727.0
12027,3816.0,44.9,95690.0,38167.0,1944.0,1872.0
12028,970.0,39.7,77143.0,28680.0,548.0,422.0
12029,1127.0,42.4,78365.0,29674.0,688.0,439.0
12031,139.0,48.8,52813.0,24386.0,75.0,64.0
12032,795.0,47.1,45938.0,26828.0,386.0,409.0
12033,7824.0,45.0,68382.0,33523.0,3812.0,4012.0
12035,727.0,34.8,39813.0,23294.0,370.0,357.0
12036,220.0,38.7,45982.0,17137.0,110.0,110.0
12037,4288.0,44.7,56354.0,32043.0,2084.0,2204.0
12040,97.0,50.5,65625.0,26267.0,39.0,58.0
12041,352.0,44.8,46944.0,24780.0,201.0,151.0
12042,236.0,58.0,68750.0,38982.0,132.0,104.0
12043,8390.0,35.7,49589.0,25345.0,4179.0,4211.0
12045,326.0,43.3,35905.0,21560.0,184.0,142.0
12046,907.0,37.6,75263.0,37045.0,492.0,415.0
12047,20102.0,42.0,47138.0,28117.0,9644.0,10458.0
12051,7081.0,34.6,49408.0,19453.0,5012.0,2069.0
12052,1451.0,48.3,68500.0,33673.0,729.0,722.0
12053,4223.0,45.8,86250.0,36725.0,2240.0,1983.0
12054,16810.0,41.7,94874.0,44765.0,8332.0,8478.0
12056,2446.0,45.5,91300.0,36012.0,1252.0,1194.0
12057,2189.0,38.8,53194.0,22957.0,1157.0,1032.0
12058,1276.0,49.7,49479.0,30970.0,673.0,603.0
12059,1555.0,46.9,83409.0,38794.0,732.0,823.0
12060,1503.0,45.9,79219.0,47993.0,720.0,783.0
12061,9537.0,41.5,84714.0,38950.0,4451.0,5086.0
12062,1481.0,47.9,65294.0,30825.0,750.0,731.0
12063,425.0,40.8,125109.0,56233.0,194.0,231.0
12064,336.0,52.3,37500.0,24293.0,197.0,139.0
12065,42069.0,40.8,80908.0,40666.0,20598.0,21471.0
12066,2212.0,39.1,63750.0,25620.0,1044.0,1168.0
12067,1574.0,35.8,68125.0,26478.0,858.0,716.0
12068,3068.0,39.8,47813.0,21828.0,1517.0,1551.0
12069,180.0,44.5,54737.0,30641.0,123.0,57.0
12070,1521.0,46.1,69643.0,29809.0,752.0,769.0
12071,209.0,48.0,56500.0,28123.0,120.0,89.0
12072,2797.0,39.8,53387.0,24964.0,1434.0,1363.0
12074,3109.0,45.8,72328.0,36640.0,1573.0,1536.0
12075,3034.0,48.7,67755.0,33717.0,1626.0,1408.0
12076,1518.0,49.7,57868.0,25965.0,738.0,780.0
12077,6580.0,43.9,82966.0,37839.0,3407.0,3173.0
12078,23696.0,40.8,37766.0,20975.0,11427.0,12269.0
12083,3736.0,49.5,49375.0,29713.0,1773.0,1963.0
12084,4429.0,33.7,71750.0,38962.0,1968.0,2461.0
12085,523.0,43.1,50673.0,25033.0,143.0,380.0
12086,1410.0,54.3,52036.0,32028.0,695.0,715.0
12087,804.0,40.3,51667.0,25181.0,393.0,411.0
12089,80.0,49.3,60431.0,29794.0,61.0,19.0
12090,6127.0,43.6,54716.0,24803.0,2871.0,3256.0
12092,904.0,60.1,41757.0,30979.0,401.0,503.0
12093,1798.0,43.1,56563.0,25417.0,996.0,802.0
12094,2285.0,40.5,54594.0,26035.0,1091.0,1194.0
12095,12515.0,39.8,43967.0,24633.0,6482.0,6033.0
12106,2309.0,43.8,70156.0,36506.0,1041.0,1268.0
12108,370.0,54.1,51563.0,27047.0,175.0,195.0
12110,21244.0,40.5,76408.0,34237.0,9965.0,11279.0
12115,237.0,51.0,81167.0,79222.0,120.0,117.0
12116,1923.0,50.5,51736.0,25979.0,926.0,997.0
12117,3519.0,48.1,55032.0,25845.0,1762.0,1757.0
12118,14204.0,40.2,61389.0,30319.0,6700.0,7504.0
12120,723.0,43.3,47083.0,30297.0,376.0,347.0
12121,2031.0,43.6,70365.0,26482.0,1095.0,936.0
12122,4498.0,43.8,50532.0,25814.0,2196.0,2302.0
12123,5502.0,43.4,65458.0,33450.0,2954.0,2548.0
12124,767.0,44.8,113958.0,44432.0,385.0,382.0
12125,1451.0,47.1,50726.0,27731.0,671.0,780.0
12130,1157.0,44.8,87643.0,27189.0,561.0,596.0
12131,117.0,60.2,37917.0,21079.0,67.0,50.0
12132,246.0,51.3,80833.0,76647.0,123.0,123.0
12134,3610.0,46.4,48547.0,25937.0,1783.0,1827.0
12136,652.0,56.6,88594.0,71421.0,363.0,289.0
12137,1813.0,46.4,63542.0,30254.0,879.0,934.0
12138,3199.0,45.9,65857.0,29135.0,1618.0,1581.0
12139,141.0,54.4,44063.0,29287.0,68.0,73.0
12140,1721.0,38.7,80083.0,30030.0,757.0,964.0
12143,5026.0,41.9,57371.0,28407.0,2442.0,2584.0
12144,20447.0,41.5,63449.0,33178.0,9942.0,10505.0
12147,565.0,43.1,60875.0,24955.0,295.0,270.0
12148,4322.0,44.2,107540.0,44237.0,2037.0,2285.0
12149,2478.0,38.1,49357.0,22702.0,1113.0,1365.0
12150,779.0,42.6,76151.0,30926.0,379.0,400.0
12151,594.0,51.7,73304.0,42465.0,284.0,310.0
12153,1005.0,42.7,82724.0,36994.0,486.0,519.0
12154,2838.0,44.3,67721.0,30950.0,1479.0,1359.0
12155,1938.0,41.2,45938.0,19355.0,905.0,1033.0
12156,933.0,40.5,64107.0,31616.0,434.0,499.0
12157,4631.0,46.4,60560.0,33601.0,2248.0,2383.0
12158,6531.0,39.2,79662.0,32192.0,3103.0,3428.0
12159,7973.0,46.0,87794.0,50463.0,3693.0,4280.0
12160,1095.0,42.3,56923.0,26913.0,551.0,544.0
12161,159.0,41.9,98125.0,33677.0,101.0,58.0
12164,353.0,51.2,57083.0,33468.0,171.0,182.0
12165,173.0,55.5,56111.0,49390.0,103.0,70.0
12166,1368.0,44.1,55341.0,23910.0,731.0,637.0
12167,2577.0,50.6,49605.0,24921.0,1139.0,1438.0
12168,1748.0,44.5,59688.0,28333.0,794.0,954.0
12169,270.0,54.0,45000.0,24476.0,145.0,125.0
12170,5311.0,37.7,70377.0,26885.0,2662.0,2649.0
12172,387.0,50.4,40500.0,23056.0,218.0,169.0
12173,1592.0,45.9,68137.0,29055.0,848.0,744.0
12174,272.0,42.9,63527.0,27274.0,148.0,124.0
12175,861.0,42.3,51094.0,20580.0,495.0,366.0
12176,391.0,43.2,73750.0,23887.0,250.0,141.0
12177,560.0,39.1,68750.0,39779.0,330.0,230.0
12180,53812.0,32.7,47640.0,25856.0,27085.0,26727.0
12182,14260.0,41.2,45251.0,25014.0,7060.0,7200.0
12183,2609.0,34.1,52292.0,24741.0,1320.0,1289.0
12184,6867.0,45.2,78247.0,41851.0,3504.0,3363.0
12185,2236.0,46.5,73684.0,31315.0,1086.0,1150.0
12186,6346.0,45.6,83846.0,42868.0,3315.0,3031.0
12187,413.0,40.1,67500.0,28335.0,163.0,250.0
12188,11249.0,38.5,66211.0,34539.0,5507.0,5742.0
12189,17860.0,35.3,47263.0,28734.0,8644.0,9216.0
12190,718.0,55.5,40208.0,27696.0,346.0,372.0
12192,2145.0,42.8,55167.0,28234.0,960.0,1185.0
12193,1784.0,47.2,72396.0,38902.0,958.0,826.0
12194,152.0,57.7,41875.0,32605.0,84.0,68.0
12195,170.0,64.9,44926.0,32895.0,74.0,96.0
12196,3392.0,46.4,92521.0,39635.0,1730.0,1662.0
12197,2662.0,48.4,50897.0,24907.0,1224.0,1438.0
12198,7994.0,38.3,82188.0,35319.0,3805.0,4189.0
12202,9024.0,33.3,29214.0,18949.0,3885.0,5139.0
12203,30505.0,32.9,54059.0,30143.0,14193.0,16312.0
12204,7102.0,33.8,49993.0,35081.0,3296.0,3806.0
12205,27097.0,43.6,65090.0,32677.0,13329.0,13768.0
12206,16885.0,28.4,26883.0,16571.0,8193.0,8692.0
12207,1879.0,35.2,11879.0,10994.0,1108.0,771.0
12208,21327.0,34.8,58825.0,32705.0,10042.0,11285.0
12209,10913.0,36.3,56972.0,26692.0,5055.0,5858.0
12210,9079.0,31.2,32813.0,26868.0,4976.0,4103.0
12211,12054.0,46.8,95554.0,45727.0,5964.0,6090.0
12222,5983.0,19.4,-666666666.0,2529.0,3103.0,2880.0
12302,27723.0,44.2,66021.0,30978.0,13449.0,14274.0
12303,30276.0,39.8,61267.0,30667.0,14491.0,15785.0
12304,21708.0,38.8,43743.0,24635.0,10030.0,11678.0
12305,5389.0,38.0,28156.0,20292.0,2873.0,2516.0
12306,25785.0,41.2,58869.0,28602.0,12373.0,13412.0
12307,7619.0,30.6,21875.0,12077.0,3778.0,3841.0
12308,14401.0,31.7,40598.0,22072.0,6847.0,7554.0
12309,29419.0,43.2,87374.0,41641.0,14431.0,14988.0
12401,34844.0,42.8,47225.0,26714.0,16559.0,18285.0
12404,3435.0,42.6,67639.0,34997.0,1756.0,1679.0
12405,502.0,63.9,46019.0,24821.0,296.0,206.0
12406,707.0,39.2,40750.0,39051.0,349.0,358.0
12407,179.0,49.8,28750.0,35678.0,67.0,112.0
12409,537.0,58.4,53750.0,46342.0,264.0,273.0
12410,672.0,48.4,60469.0,30867.0,368.0,304.0
12411,487.0,38.3,63618.0,23526.0,246.0,241.0
12412,372.0,57.5,52250.0,56913.0,215.0,157.0
12413,2802.0,48.0,43370.0,23230.0,1255.0,1547.0
12414,10706.0,41.9,49396.0,24642.0,5313.0,5393.0
12416,254.0,53.9,33295.0,26450.0,126.0,128.0
12417,757.0,38.9,50509.0,21560.0,318.0,439.0
12418,388.0,52.2,63958.0,36282.0,194.0,194.0
12419,548.0,44.7,48807.0,38941.0,220.0,328.0
12420,413.0,61.6,68929.0,35630.0,199.0,214.0
12421,489.0,50.6,58315.0,30148.0,294.0,195.0
12422,252.0,55.6,30208.0,13923.0,125.0,127.0
12423,1095.0,40.2,48813.0,21886.0,506.0,589.0
12424,257.0,53.8,34844.0,26595.0,123.0,134.0
12427,632.0,31.9,110292.0,17554.0,265.0,367.0
12428,6612.0,38.7,44718.0,22196.0,3373.0,3239.0
12429,273.0,38.7,114129.0,43122.0,191.0,82.0
12430,973.0,51.9,48333.0,25352.0,438.0,535.0
12431,1379.0,47.2,56842.0,29961.0,678.0,701.0
12432,387.0,43.7,66550.0,31765.0,191.0,196.0
12433,404.0,44.8,64063.0,52997.0,220.0,184.0
12434,551.0,57.3,32857.0,18945.0,245.0,306.0
12435,279.0,51.4,62727.0,25787.0,156.0,123.0
12436,478.0,52.9,87276.0,38829.0,243.0,235.0
12438,51.0,54.7,120417.0,62573.0,22.0,29.0
12439,222.0,55.5,39167.0,23216.0,94.0,128.0
12440,1999.0,45.6,64482.0,34812.0,935.0,1064.0
12441,33.0,49.4,116563.0,44027.0,19.0,14.0
12442,885.0,54.3,36164.0,33215.0,457.0,428.0
12443,3743.0,47.1,76814.0,40963.0,1882.0,1861.0
12444,401.0,58.8,28365.0,25123.0,176.0,225.0
12446,4723.0,43.5,51696.0,29914.0,2303.0,2420.0
12448,414.0,49.7,61310.0,41268.0,243.0,171.0
12449,3398.0,50.8,50236.0,30613.0,1693.0,1705.0
12450,204.0,58.7,22200.0,20052.0,53.0,151.0
12451,1878.0,38.5,60665.0,30968.0,1037.0,841.0
12452,294.0,44.5,70139.0,21548.0,148.0,146.0
12453,298.0,39.1,203625.0,45933.0,217.0,81.0
12454,227.0,46.6,73125.0,30234.0,126.0,101.0
12455,2128.0,55.6,47519.0,24545.0,1113.0,1015.0
12456,707.0,37.5,48993.0,17639.0,342.0,365.0
12457,873.0,54.9,53594.0,43244.0,445.0,428.0
12458,3730.0,41.6,52442.0,19659.0,2455.0,1275.0
12459,180.0,58.0,73933.0,50247.0,106.0,74.0
12460,306.0,32.3,52237.0,18912.0,142.0,164.0
12461,1976.0,47.1,61793.0,44215.0,1023.0,953.0
12463,1042.0,49.7,44938.0,28519.0,539.0,503.0
12464,935.0,58.1,49911.0,37118.0,501.0,434.0
12465,194.0,51.4,50833.0,66123.0,108.0,86.0
12466,2150.0,48.1,59873.0,35161.0,902.0,1248.0
12468,1052.0,51.5,41696.0,23930.0,559.0,493.0
12469,660.0,53.6,51324.0,30950.0,352.0,308.0
12470,743.0,43.5,24722.0,17575.0,253.0,490.0
12471,667.0,30.5,51840.0,15989.0,267.0,400.0
12472,1749.0,35.7,41224.0,22140.0,908.0,841.0
12473,1271.0,41.2,71702.0,30880.0,588.0,683.0
12474,1497.0,44.7,51750.0,23203.0,717.0,780.0
12475,316.0,50.9,48864.0,27934.0,170.0,146.0
12477,18860.0,43.5,60862.0,32721.0,9514.0,9346.0
12480,460.0,60.4,23125.0,30398.0,228.0,232.0
12481,1177.0,49.0,54362.0,37806.0,589.0,588.0
12482,743.0,45.7,29750.0,20136.0,471.0,272.0
12483,421.0,38.1,36964.0,16557.0,187.0,234.0
12484,3160.0,44.4,84241.0,35944.0,1414.0,1746.0
12485,712.0,42.9,41591.0,21893.0,325.0,387.0
12486,1410.0,42.6,72135.0,32360.0,773.0,637.0
12487,3230.0,42.8,67350.0,32986.0,1689.0,1541.0
12489,844.0,42.7,41306.0,13105.0,681.0,163.0
12490,67.0,58.4,-666666666.0,42743.0,47.0,20.0
12491,1766.0,53.2,61667.0,37254.0,890.0,876.0
12492,359.0,51.4,52212.0,29932.0,183.0,176.0
